team_id,team_title,team_country_id,team_country_name,team_noc,team_country_isoa2,team_flag,team_flag_circle,profile_edit_date,team_profile_image,team_slug,team_listing,team_api_listing,splits,result_id,position,total_time,start_num,prog_id,event_id,event_title,team_order,athlete_id,athlete_title,athlete_gender,cat_id,cat_name
126799,Team I Belgium,119,Belgium,BEL,BE,https://cms.triathlon.org/assets/a3cfa31f-22a9-4738-a80e-626d4c0a29a0,https://cms.triathlon.org/assets/e587d549-c38f-44ae-bbac-d4f4d7da1080,,,team-i-belgium,,https://api.triathlon.org/v1/athletes/126799,"['00:00:00', '00:00:00', '00:00:00', '00:00:00']",1063420,DNS,DNS,7,547005,159913,2022 World Triathlon Sprint and Relay Championships Montreal,1,39974,Jelle Geens,male,351.0,World Championship Series
126799,Team I Belgium,119,Belgium,BEL,BE,https://cms.triathlon.org/assets/a3cfa31f-22a9-4738-a80e-626d4c0a29a0,https://cms.triathlon.org/assets/e587d549-c38f-44ae-bbac-d4f4d7da1080,,,team-i-belgium,,https://api.triathlon.org/v1/athletes/126799,"['00:00:00', '00:00:00', '00:00:00', '00:00:00']",1063420,DNS,DNS,7,547005,159913,2022 World Triathlon Sprint and Relay Championships Montreal,2,94265,Valerie Barthelemy,female,351.0,World Championship Series
126799,Team I Belgium,119,Belgium,BEL,BE,https://cms.triathlon.org/assets/a3cfa31f-22a9-4738-a80e-626d4c0a29a0,https://cms.triathlon.org/assets/e587d549-c38f-44ae-bbac-d4f4d7da1080,,,team-i-belgium,,https://api.triathlon.org/v1/athletes/126799,"['00:00:00', '00:00:00', '00:00:00', '00:00:00']",1063420,DNS,DNS,7,547005,159913,2022 World Triathlon Sprint and Relay Championships Montreal,3,40311,Marten Van Riel,male,351.0,World Championship Series
126799,Team I Belgium,119,Belgium,BEL,BE,https://cms.triathlon.org/assets/a3cfa31f-22a9-4738-a80e-626d4c0a29a0,https://cms.triathlon.org/assets/e587d549-c38f-44ae-bbac-d4f4d7da1080,,,team-i-belgium,,https://api.triathlon.org/v1/athletes/126799,"['00:00:00', '00:00:00', '00:00:00', '00:00:00']",1063420,DNS,DNS,7,547005,159913,2022 World Triathlon Sprint and Relay Championships Montreal,4,83091,Hanne De Vet,female,351.0,World Championship Series
126777,Team I Japan,192,Japan,JPN,JP,https://cms.triathlon.org/assets/4f536358-6f57-47d1-a4a7-fbcd34d9b158,https://cms.triathlon.org/assets/20590379-5c55-405e-af34-98ca68e7f7f8,,,team-i-japan,,https://api.triathlon.org/v1/athletes/126777,"['00:21:21', '00:24:31', '00:21:33', '00:24:16']",1063421,DSQ,DSQ,15,547005,159913,2022 World Triathlon Sprint and Relay Championships Montreal,1,98547,Takumi Hojo,male,351.0,World Championship Series
126777,Team I Japan,192,Japan,JPN,JP,https://cms.triathlon.org/assets/4f536358-6f57-47d1-a4a7-fbcd34d9b158,https://cms.triathlon.org/assets/20590379-5c55-405e-af34-98ca68e7f7f8,,,team-i-japan,,https://api.triathlon.org/v1/athletes/126777,"['00:21:21', '00:24:31', '00:21:33', '00:24:16']",1063421,DSQ,DSQ,15,547005,159913,2022 World Triathlon Sprint and Relay Championships Montreal,2,18592,Yuka Sato,female,351.0,World Championship Series
126777,Team I Japan,192,Japan,JPN,JP,https://cms.triathlon.org/assets/4f536358-6f57-47d1-a4a7-fbcd34d9b158,https://cms.triathlon.org/assets/20590379-5c55-405e-af34-98ca68e7f7f8,,,team-i-japan,,https://api.triathlon.org/v1/athletes/126777,"['00:21:21', '00:24:31', '00:21:33', '00:24:16']",1063421,DSQ,DSQ,15,547005,159913,2022 World Triathlon Sprint and Relay Championships Montreal,3,39264,Kenji Nener,male,351.0,World Championship Series
126777,Team I Japan,192,Japan,JPN,JP,https://cms.triathlon.org/assets/4f536358-6f57-47d1-a4a7-fbcd34d9b158,https://cms.triathlon.org/assets/20590379-5c55-405e-af34-98ca68e7f7f8,,,team-i-japan,,https://api.triathlon.org/v1/athletes/126777,"['00:21:21', '00:24:31', '00:21:33', '00:24:16']",1063421,DSQ,DSQ,15,547005,159913,2022 World Triathlon Sprint and Relay Championships Montreal,4,84982,Hiraku Fukuoka,female,351.0,World Championship Series
126775,Team I Brazil,127,Brazil,BRA,BR,https://cms.triathlon.org/assets/44b2233a-67d5-4d13-8a4c-c4417bf3adde,https://cms.triathlon.org/assets/f9a4314a-4606-4ef2-9b3f-1069893fe451,2022-03-18 11:23:09,,team-i-brazil,,https://api.triathlon.org/v1/athletes/126775,"['00:20:35', '00:23:34', '00:00:00', '00:00:00']",1063419,DNF,,18,547005,159913,2022 World Triathlon Sprint and Relay Championships Montreal,1,69143,Manoel Messias,male,351.0,World Championship Series
126775,Team I Brazil,127,Brazil,BRA,BR,https://cms.triathlon.org/assets/44b2233a-67d5-4d13-8a4c-c4417bf3adde,https://cms.triathlon.org/assets/f9a4314a-4606-4ef2-9b3f-1069893fe451,2022-03-18 11:23:09,,team-i-brazil,,https://api.triathlon.org/v1/athletes/126775,"['00:20:35', '00:23:34', '00:00:00', '00:00:00']",1063419,DNF,,18,547005,159913,2022 World Triathlon Sprint and Relay Championships Montreal,2,81882,Vittoria Lopes,female,351.0,World Championship Series
126775,Team I Brazil,127,Brazil,BRA,BR,https://cms.triathlon.org/assets/44b2233a-67d5-4d13-8a4c-c4417bf3adde,https://cms.triathlon.org/assets/f9a4314a-4606-4ef2-9b3f-1069893fe451,2022-03-18 11:23:09,,team-i-brazil,,https://api.triathlon.org/v1/athletes/126775,"['00:20:35', '00:23:34', '00:00:00', '00:00:00']",1063419,DNF,,18,547005,159913,2022 World Triathlon Sprint and Relay Championships Montreal,3,125038,Antonio Bravo Neto,male,351.0,World Championship Series
126775,Team I Brazil,127,Brazil,BRA,BR,https://cms.triathlon.org/assets/44b2233a-67d5-4d13-8a4c-c4417bf3adde,https://cms.triathlon.org/assets/f9a4314a-4606-4ef2-9b3f-1069893fe451,2022-03-18 11:23:09,,team-i-brazil,,https://api.triathlon.org/v1/athletes/126775,"['00:20:35', '00:23:34', '00:00:00', '00:00:00']",1063419,DNF,,18,547005,159913,2022 World Triathlon Sprint and Relay Championships Montreal,4,125061,Djenyfer Arnold,female,351.0,World Championship Series
126779,Team I Great Britain,292,Great Britain,GBR,GB,https://cms.triathlon.org/assets/d05999e7-1f37-4d53-8c61-2fb61082263b,https://cms.triathlon.org/assets/b75caa96-a00b-4e93-a4b7-4fea6d8efa5f,,,team-i-great-britain,,https://api.triathlon.org/v1/athletes/126779,"['00:19:07', '00:21:11', '00:19:12', '00:21:22']",1064347,1,01:20:50,2,546860,163476,2022 World Triathlon Championship Series Hamburg,1,98137,Barclay Izzard,male,351.0,World Championship Series
126779,Team I Great Britain,292,Great Britain,GBR,GB,https://cms.triathlon.org/assets/d05999e7-1f37-4d53-8c61-2fb61082263b,https://cms.triathlon.org/assets/b75caa96-a00b-4e93-a4b7-4fea6d8efa5f,,,team-i-great-britain,,https://api.triathlon.org/v1/athletes/126779,"['00:19:07', '00:21:11', '00:19:12', '00:21:22']",1064347,1,01:20:50,2,546860,163476,2022 World Triathlon Championship Series Hamburg,2,71161,Sian Rainsley,female,351.0,World Championship Series
126779,Team I Great Britain,292,Great Britain,GBR,GB,https://cms.triathlon.org/assets/d05999e7-1f37-4d53-8c61-2fb61082263b,https://cms.triathlon.org/assets/b75caa96-a00b-4e93-a4b7-4fea6d8efa5f,,,team-i-great-britain,,https://api.triathlon.org/v1/athletes/126779,"['00:19:07', '00:21:11', '00:19:12', '00:21:22']",1064347,1,01:20:50,2,546860,163476,2022 World Triathlon Championship Series Hamburg,3,88205,Samuel Dickinson,male,351.0,World Championship Series
126779,Team I Great Britain,292,Great Britain,GBR,GB,https://cms.triathlon.org/assets/d05999e7-1f37-4d53-8c61-2fb61082263b,https://cms.triathlon.org/assets/b75caa96-a00b-4e93-a4b7-4fea6d8efa5f,,,team-i-great-britain,,https://api.triathlon.org/v1/athletes/126779,"['00:19:07', '00:21:11', '00:19:12', '00:21:22']",1064347,1,01:20:50,2,546860,163476,2022 World Triathlon Championship Series Hamburg,4,86051,Kate Waugh,female,351.0,World Championship Series
126778,Team I Australia,111,Australia,AUS,AU,https://cms.triathlon.org/assets/925409a9-857d-45ea-9286-eebf554151c4,https://cms.triathlon.org/assets/8ffa9ee3-ea13-4c4e-ac81-11af20580c7e,2022-03-23 13:00:21,,team-i-australia,,https://api.triathlon.org/v1/athletes/126778,"['00:19:06', '00:21:24', '00:18:48', '00:21:47']",1064348,2,01:21:03,7,546860,163476,2022 World Triathlon Championship Series Hamburg,1,55495,Luke Willian,male,351.0,World Championship Series
126778,Team I Australia,111,Australia,AUS,AU,https://cms.triathlon.org/assets/925409a9-857d-45ea-9286-eebf554151c4,https://cms.triathlon.org/assets/8ffa9ee3-ea13-4c4e-ac81-11af20580c7e,2022-03-23 13:00:21,,team-i-australia,,https://api.triathlon.org/v1/athletes/126778,"['00:19:06', '00:21:24', '00:18:48', '00:21:47']",1064348,2,01:21:03,7,546860,163476,2022 World Triathlon Championship Series Hamburg,2,123455,Sophie Linn,female,351.0,World Championship Series
126778,Team I Australia,111,Australia,AUS,AU,https://cms.triathlon.org/assets/925409a9-857d-45ea-9286-eebf554151c4,https://cms.triathlon.org/assets/8ffa9ee3-ea13-4c4e-ac81-11af20580c7e,2022-03-23 13:00:21,,team-i-australia,,https://api.triathlon.org/v1/athletes/126778,"['00:19:06', '00:21:24', '00:18:48', '00:21:47']",1064348,2,01:21:03,7,546860,163476,2022 World Triathlon Championship Series Hamburg,3,80795,Matthew Hauser,male,351.0,World Championship Series
126778,Team I Australia,111,Australia,AUS,AU,https://cms.triathlon.org/assets/925409a9-857d-45ea-9286-eebf554151c4,https://cms.triathlon.org/assets/8ffa9ee3-ea13-4c4e-ac81-11af20580c7e,2022-03-23 13:00:21,,team-i-australia,,https://api.triathlon.org/v1/athletes/126778,"['00:19:06', '00:21:24', '00:18:48', '00:21:47']",1064348,2,01:21:03,7,546860,163476,2022 World Triathlon Championship Series Hamburg,4,45907,Natalie Van Coevorden,female,351.0,World Championship Series
126776,Team I Germany,170,Germany,GER,DE,https://cms.triathlon.org/assets/55d8ab45-2131-481b-a436-3e08d61b8561,https://cms.triathlon.org/assets/b385bbd2-994b-4606-b882-7ca5656fc800,,,team-i-germany,,https://api.triathlon.org/v1/athletes/126776,"['00:19:08', '00:21:11', '00:19:21', '00:21:32']",1064349,3,01:21:10,1,546860,163476,2022 World Triathlon Championship Series Hamburg,1,61357,Valentin Wernz,male,351.0,World Championship Series
126776,Team I Germany,170,Germany,GER,DE,https://cms.triathlon.org/assets/55d8ab45-2131-481b-a436-3e08d61b8561,https://cms.triathlon.org/assets/b385bbd2-994b-4606-b882-7ca5656fc800,,,team-i-germany,,https://api.triathlon.org/v1/athletes/126776,"['00:19:08', '00:21:11', '00:19:21', '00:21:32']",1064349,3,01:21:10,1,546860,163476,2022 World Triathlon Championship Series Hamburg,2,79065,Lisa Tertsch,female,351.0,World Championship Series
126776,Team I Germany,170,Germany,GER,DE,https://cms.triathlon.org/assets/55d8ab45-2131-481b-a436-3e08d61b8561,https://cms.triathlon.org/assets/b385bbd2-994b-4606-b882-7ca5656fc800,,,team-i-germany,,https://api.triathlon.org/v1/athletes/126776,"['00:19:08', '00:21:11', '00:19:21', '00:21:32']",1064349,3,01:21:10,1,546860,163476,2022 World Triathlon Championship Series Hamburg,3,73078,Lasse Nygaard Priester,male,351.0,World Championship Series
126776,Team I Germany,170,Germany,GER,DE,https://cms.triathlon.org/assets/55d8ab45-2131-481b-a436-3e08d61b8561,https://cms.triathlon.org/assets/b385bbd2-994b-4606-b882-7ca5656fc800,,,team-i-germany,,https://api.triathlon.org/v1/athletes/126776,"['00:19:08', '00:21:11', '00:19:21', '00:21:32']",1064349,3,01:21:10,1,546860,163476,2022 World Triathlon Championship Series Hamburg,4,70413,Laura Lindemann,female,351.0,World Championship Series
126783,Team I Switzerland,276,Switzerland,SUI,CH,https://cms.triathlon.org/assets/c56c10cd-3c9a-4b53-816d-186e53d9214c,https://cms.triathlon.org/assets/18f9318c-1dcd-4574-a07c-44bc20a0edfc,,,team-i-switzerland,,https://api.triathlon.org/v1/athletes/126783,"['00:18:57', '00:21:31', '00:19:09', '00:21:50']",1064350,4,01:21:26,9,546860,163476,2022 World Triathlon Championship Series Hamburg,1,70032,Max Studer,male,351.0,World Championship Series
126783,Team I Switzerland,276,Switzerland,SUI,CH,https://cms.triathlon.org/assets/c56c10cd-3c9a-4b53-816d-186e53d9214c,https://cms.triathlon.org/assets/18f9318c-1dcd-4574-a07c-44bc20a0edfc,,,team-i-switzerland,,https://api.triathlon.org/v1/athletes/126783,"['00:18:57', '00:21:31', '00:19:09', '00:21:50']",1064350,4,01:21:26,9,546860,163476,2022 World Triathlon Championship Series Hamburg,2,115148,Cathia Schär,female,351.0,World Championship Series
126783,Team I Switzerland,276,Switzerland,SUI,CH,https://cms.triathlon.org/assets/c56c10cd-3c9a-4b53-816d-186e53d9214c,https://cms.triathlon.org/assets/18f9318c-1dcd-4574-a07c-44bc20a0edfc,,,team-i-switzerland,,https://api.triathlon.org/v1/athletes/126783,"['00:18:57', '00:21:31', '00:19:09', '00:21:50']",1064350,4,01:21:26,9,546860,163476,2022 World Triathlon Championship Series Hamburg,3,98098,Simon Westermann,male,351.0,World Championship Series
126783,Team I Switzerland,276,Switzerland,SUI,CH,https://cms.triathlon.org/assets/c56c10cd-3c9a-4b53-816d-186e53d9214c,https://cms.triathlon.org/assets/18f9318c-1dcd-4574-a07c-44bc20a0edfc,,,team-i-switzerland,,https://api.triathlon.org/v1/athletes/126783,"['00:18:57', '00:21:31', '00:19:09', '00:21:50']",1064350,4,01:21:26,9,546860,163476,2022 World Triathlon Championship Series Hamburg,4,84816,Julie Derron,female,351.0,World Championship Series
126782,Team I New Zealand,232,New Zealand,NZL,NZ,https://cms.triathlon.org/assets/fcc9a2af-e988-4eb0-a5e7-44485572a7f7,https://cms.triathlon.org/assets/1718bad3-dc24-49d5-982f-2c03a7c24d88,,,team-i-new-zealand,,https://api.triathlon.org/v1/athletes/126782,"['00:18:56', '00:21:39', '00:19:15', '00:22:24']",1064351,5,01:22:12,5,546860,163476,2022 World Triathlon Championship Series Hamburg,1,104034,Hayden Wilde,male,351.0,World Championship Series
126782,Team I New Zealand,232,New Zealand,NZL,NZ,https://cms.triathlon.org/assets/fcc9a2af-e988-4eb0-a5e7-44485572a7f7,https://cms.triathlon.org/assets/1718bad3-dc24-49d5-982f-2c03a7c24d88,,,team-i-new-zealand,,https://api.triathlon.org/v1/athletes/126782,"['00:18:56', '00:21:39', '00:19:15', '00:22:24']",1064351,5,01:22:12,5,546860,163476,2022 World Triathlon Championship Series Hamburg,2,64750,Nicole Van Der Kaay,female,351.0,World Championship Series
126782,Team I New Zealand,232,New Zealand,NZL,NZ,https://cms.triathlon.org/assets/fcc9a2af-e988-4eb0-a5e7-44485572a7f7,https://cms.triathlon.org/assets/1718bad3-dc24-49d5-982f-2c03a7c24d88,,,team-i-new-zealand,,https://api.triathlon.org/v1/athletes/126782,"['00:18:56', '00:21:39', '00:19:15', '00:22:24']",1064351,5,01:22:12,5,546860,163476,2022 World Triathlon Championship Series Hamburg,3,103632,Dylan McCullough,male,351.0,World Championship Series
126782,Team I New Zealand,232,New Zealand,NZL,NZ,https://cms.triathlon.org/assets/fcc9a2af-e988-4eb0-a5e7-44485572a7f7,https://cms.triathlon.org/assets/1718bad3-dc24-49d5-982f-2c03a7c24d88,,,team-i-new-zealand,,https://api.triathlon.org/v1/athletes/126782,"['00:18:56', '00:21:39', '00:19:15', '00:22:24']",1064351,5,01:22:12,5,546860,163476,2022 World Triathlon Championship Series Hamburg,4,6783,Andrea Hansen,female,351.0,World Championship Series
126774,Team I Hungary,182,Hungary,HUN,HU,https://cms.triathlon.org/assets/3b6300ac-c16f-4c3b-870d-f47d2468c2ab,https://cms.triathlon.org/assets/9a1c69ce-0132-41df-b049-880b39465640,,,team-i-hungary,,https://api.triathlon.org/v1/athletes/126774,"['00:19:12', '00:21:11', '00:19:20', '00:22:48']",1064352,6,01:22:30,17,546860,163476,2022 World Triathlon Championship Series Hamburg,1,11001,Gábor Faldum,male,351.0,World Championship Series
126774,Team I Hungary,182,Hungary,HUN,HU,https://cms.triathlon.org/assets/3b6300ac-c16f-4c3b-870d-f47d2468c2ab,https://cms.triathlon.org/assets/9a1c69ce-0132-41df-b049-880b39465640,,,team-i-hungary,,https://api.triathlon.org/v1/athletes/126774,"['00:19:12', '00:21:11', '00:19:20', '00:22:48']",1064352,6,01:22:30,17,546860,163476,2022 World Triathlon Championship Series Hamburg,2,16368,Zsanett Kuttor-Bragmayer,female,351.0,World Championship Series
126774,Team I Hungary,182,Hungary,HUN,HU,https://cms.triathlon.org/assets/3b6300ac-c16f-4c3b-870d-f47d2468c2ab,https://cms.triathlon.org/assets/9a1c69ce-0132-41df-b049-880b39465640,,,team-i-hungary,,https://api.triathlon.org/v1/athletes/126774,"['00:19:12', '00:21:11', '00:19:20', '00:22:48']",1064352,6,01:22:30,17,546860,163476,2022 World Triathlon Championship Series Hamburg,3,56153,Márk Dévay,male,351.0,World Championship Series
126774,Team I Hungary,182,Hungary,HUN,HU,https://cms.triathlon.org/assets/3b6300ac-c16f-4c3b-870d-f47d2468c2ab,https://cms.triathlon.org/assets/9a1c69ce-0132-41df-b049-880b39465640,,,team-i-hungary,,https://api.triathlon.org/v1/athletes/126774,"['00:19:12', '00:21:11', '00:19:20', '00:22:48']",1064352,6,01:22:30,17,546860,163476,2022 World Triathlon Championship Series Hamburg,4,116271,Karolina Helga Horváth,female,351.0,World Championship Series
126787,Team I France,166,France,FRA,FR,https://cms.triathlon.org/assets/3e062fbf-4395-4774-92eb-ca731b033523,https://cms.triathlon.org/assets/0730c9c1-0827-4d88-8920-f9e6e96dd43d,,,team-i-france,,https://api.triathlon.org/v1/athletes/126787,"['00:19:16', '00:21:28', '00:20:19', '00:21:52']",1064353,7,01:22:53,3,546860,163476,2022 World Triathlon Championship Series Hamburg,1,106595,Valentin Morlec,male,351.0,World Championship Series
126787,Team I France,166,France,FRA,FR,https://cms.triathlon.org/assets/3e062fbf-4395-4774-92eb-ca731b033523,https://cms.triathlon.org/assets/0730c9c1-0827-4d88-8920-f9e6e96dd43d,,,team-i-france,,https://api.triathlon.org/v1/athletes/126787,"['00:19:16', '00:21:28', '00:20:19', '00:21:52']",1064353,7,01:22:53,3,546860,163476,2022 World Triathlon Championship Series Hamburg,2,80605,Mathilde Gautier,female,351.0,World Championship Series
126787,Team I France,166,France,FRA,FR,https://cms.triathlon.org/assets/3e062fbf-4395-4774-92eb-ca731b033523,https://cms.triathlon.org/assets/0730c9c1-0827-4d88-8920-f9e6e96dd43d,,,team-i-france,,https://api.triathlon.org/v1/athletes/126787,"['00:19:16', '00:21:28', '00:20:19', '00:21:52']",1064353,7,01:22:53,3,546860,163476,2022 World Triathlon Championship Series Hamburg,3,98124,Paul Georgenthum,male,351.0,World Championship Series
126787,Team I France,166,France,FRA,FR,https://cms.triathlon.org/assets/3e062fbf-4395-4774-92eb-ca731b033523,https://cms.triathlon.org/assets/0730c9c1-0827-4d88-8920-f9e6e96dd43d,,,team-i-france,,https://api.triathlon.org/v1/athletes/126787,"['00:19:16', '00:21:28', '00:20:19', '00:21:52']",1064353,7,01:22:53,3,546860,163476,2022 World Triathlon Championship Series Hamburg,4,125375,Emma Lombardi,female,351.0,World Championship Series
126777,Team I Japan,192,Japan,JPN,JP,https://cms.triathlon.org/assets/4f536358-6f57-47d1-a4a7-fbcd34d9b158,https://cms.triathlon.org/assets/20590379-5c55-405e-af34-98ca68e7f7f8,,,team-i-japan,,https://api.triathlon.org/v1/athletes/126777,"['00:19:08', '00:21:44', '00:19:53', '00:22:43']",1064354,8,01:23:26,19,546860,163476,2022 World Triathlon Championship Series Hamburg,1,39264,Kenji Nener,male,351.0,World Championship Series
126777,Team I Japan,192,Japan,JPN,JP,https://cms.triathlon.org/assets/4f536358-6f57-47d1-a4a7-fbcd34d9b158,https://cms.triathlon.org/assets/20590379-5c55-405e-af34-98ca68e7f7f8,,,team-i-japan,,https://api.triathlon.org/v1/athletes/126777,"['00:19:08', '00:21:44', '00:19:53', '00:22:43']",1064354,8,01:23:26,19,546860,163476,2022 World Triathlon Championship Series Hamburg,2,17285,Yuko Takahashi,female,351.0,World Championship Series
126777,Team I Japan,192,Japan,JPN,JP,https://cms.triathlon.org/assets/4f536358-6f57-47d1-a4a7-fbcd34d9b158,https://cms.triathlon.org/assets/20590379-5c55-405e-af34-98ca68e7f7f8,,,team-i-japan,,https://api.triathlon.org/v1/athletes/126777,"['00:19:08', '00:21:44', '00:19:53', '00:22:43']",1064354,8,01:23:26,19,546860,163476,2022 World Triathlon Championship Series Hamburg,3,98547,Takumi Hojo,male,351.0,World Championship Series
126777,Team I Japan,192,Japan,JPN,JP,https://cms.triathlon.org/assets/4f536358-6f57-47d1-a4a7-fbcd34d9b158,https://cms.triathlon.org/assets/20590379-5c55-405e-af34-98ca68e7f7f8,,,team-i-japan,,https://api.triathlon.org/v1/athletes/126777,"['00:19:08', '00:21:44', '00:19:53', '00:22:43']",1064354,8,01:23:26,19,546860,163476,2022 World Triathlon Championship Series Hamburg,4,95441,Miyu Sakai,female,351.0,World Championship Series
126794,Team I Denmark,153,Denmark,DEN,DK,https://cms.triathlon.org/assets/3a500d5c-4d01-4773-aa83-674fc3b1fe16,https://cms.triathlon.org/assets/35383c3a-f1f4-46e0-a179-31d821ad0f63,,,team-i-denmark,,https://api.triathlon.org/v1/athletes/126794,"['00:19:11', '00:21:08', '00:20:49', '00:22:25']",1064355,9,01:23:32,11,546860,163476,2022 World Triathlon Championship Series Hamburg,1,58566,Emil Holm,male,351.0,World Championship Series
126794,Team I Denmark,153,Denmark,DEN,DK,https://cms.triathlon.org/assets/3a500d5c-4d01-4773-aa83-674fc3b1fe16,https://cms.triathlon.org/assets/35383c3a-f1f4-46e0-a179-31d821ad0f63,,,team-i-denmark,,https://api.triathlon.org/v1/athletes/126794,"['00:19:11', '00:21:08', '00:20:49', '00:22:25']",1064355,9,01:23:32,11,546860,163476,2022 World Triathlon Championship Series Hamburg,2,82017,Alberte Kjær Pedersen,female,351.0,World Championship Series
126794,Team I Denmark,153,Denmark,DEN,DK,https://cms.triathlon.org/assets/3a500d5c-4d01-4773-aa83-674fc3b1fe16,https://cms.triathlon.org/assets/35383c3a-f1f4-46e0-a179-31d821ad0f63,,,team-i-denmark,,https://api.triathlon.org/v1/athletes/126794,"['00:19:11', '00:21:08', '00:20:49', '00:22:25']",1064355,9,01:23:32,11,546860,163476,2022 World Triathlon Championship Series Hamburg,3,106436,Scott Steenberg,male,351.0,World Championship Series
126794,Team I Denmark,153,Denmark,DEN,DK,https://cms.triathlon.org/assets/3a500d5c-4d01-4773-aa83-674fc3b1fe16,https://cms.triathlon.org/assets/35383c3a-f1f4-46e0-a179-31d821ad0f63,,,team-i-denmark,,https://api.triathlon.org/v1/athletes/126794,"['00:19:11', '00:21:08', '00:20:49', '00:22:25']",1064355,9,01:23:32,11,546860,163476,2022 World Triathlon Championship Series Hamburg,4,94555,Anne Holm,female,351.0,World Championship Series
126795,Team I Czech Republic,152,Czech Republic,CZE,CZ,https://cms.triathlon.org/assets/e4792233-8575-4657-9254-30272592bfc5,https://cms.triathlon.org/assets/e1406b34-89c0-443e-858b-adf95f2c9229,,,team-i-czech-republic,,https://api.triathlon.org/v1/athletes/126795,"['00:19:09', '00:22:01', '00:20:16', '00:22:48']",1064356,10,01:24:11,15,546860,163476,2022 World Triathlon Championship Series Hamburg,1,116679,Radim Grebík,male,351.0,World Championship Series
126795,Team I Czech Republic,152,Czech Republic,CZE,CZ,https://cms.triathlon.org/assets/e4792233-8575-4657-9254-30272592bfc5,https://cms.triathlon.org/assets/e1406b34-89c0-443e-858b-adf95f2c9229,,,team-i-czech-republic,,https://api.triathlon.org/v1/athletes/126795,"['00:19:09', '00:22:01', '00:20:16', '00:22:48']",1064356,10,01:24:11,15,546860,163476,2022 World Triathlon Championship Series Hamburg,2,26478,Petra Kurikova,female,351.0,World Championship Series
126795,Team I Czech Republic,152,Czech Republic,CZE,CZ,https://cms.triathlon.org/assets/e4792233-8575-4657-9254-30272592bfc5,https://cms.triathlon.org/assets/e1406b34-89c0-443e-858b-adf95f2c9229,,,team-i-czech-republic,,https://api.triathlon.org/v1/athletes/126795,"['00:19:09', '00:22:01', '00:20:16', '00:22:48']",1064356,10,01:24:11,15,546860,163476,2022 World Triathlon Championship Series Hamburg,3,41590,Jan Volar,male,351.0,World Championship Series
126795,Team I Czech Republic,152,Czech Republic,CZE,CZ,https://cms.triathlon.org/assets/e4792233-8575-4657-9254-30272592bfc5,https://cms.triathlon.org/assets/e1406b34-89c0-443e-858b-adf95f2c9229,,,team-i-czech-republic,,https://api.triathlon.org/v1/athletes/126795,"['00:19:09', '00:22:01', '00:20:16', '00:22:48']",1064356,10,01:24:11,15,546860,163476,2022 World Triathlon Championship Series Hamburg,4,140952,Dana Prikrylova,female,351.0,World Championship Series
126780,Team I Spain,270,Spain,ESP,ES,https://cms.triathlon.org/assets/df2805aa-1437-4ab5-94fe-16ced320f764,https://cms.triathlon.org/assets/02d5a8fb-96cd-4125-b8f0-ef5d40812d54,,,team-i-spain,,https://api.triathlon.org/v1/athletes/126780,"['00:19:26', '00:22:14', '00:20:09', '00:22:31']",1064357,11,01:24:18,12,546860,163476,2022 World Triathlon Championship Series Hamburg,1,123693,Igor Bellido Mikhailova,male,351.0,World Championship Series
126780,Team I Spain,270,Spain,ESP,ES,https://cms.triathlon.org/assets/df2805aa-1437-4ab5-94fe-16ced320f764,https://cms.triathlon.org/assets/02d5a8fb-96cd-4125-b8f0-ef5d40812d54,,,team-i-spain,,https://api.triathlon.org/v1/athletes/126780,"['00:19:26', '00:22:14', '00:20:09', '00:22:31']",1064357,11,01:24:18,12,546860,163476,2022 World Triathlon Championship Series Hamburg,2,79637,Noelia Juan,female,351.0,World Championship Series
126780,Team I Spain,270,Spain,ESP,ES,https://cms.triathlon.org/assets/df2805aa-1437-4ab5-94fe-16ced320f764,https://cms.triathlon.org/assets/02d5a8fb-96cd-4125-b8f0-ef5d40812d54,,,team-i-spain,,https://api.triathlon.org/v1/athletes/126780,"['00:19:26', '00:22:14', '00:20:09', '00:22:31']",1064357,11,01:24:18,12,546860,163476,2022 World Triathlon Championship Series Hamburg,3,125287,Esteban Basanta Fouz,male,351.0,World Championship Series
126780,Team I Spain,270,Spain,ESP,ES,https://cms.triathlon.org/assets/df2805aa-1437-4ab5-94fe-16ced320f764,https://cms.triathlon.org/assets/02d5a8fb-96cd-4125-b8f0-ef5d40812d54,,,team-i-spain,,https://api.triathlon.org/v1/athletes/126780,"['00:19:26', '00:22:14', '00:20:09', '00:22:31']",1064357,11,01:24:18,12,546860,163476,2022 World Triathlon Championship Series Hamburg,4,122267,Marta Pintanel Raymundo,female,351.0,World Championship Series
126799,Team I Belgium,119,Belgium,BEL,BE,https://cms.triathlon.org/assets/a3cfa31f-22a9-4738-a80e-626d4c0a29a0,https://cms.triathlon.org/assets/e587d549-c38f-44ae-bbac-d4f4d7da1080,,,team-i-belgium,,https://api.triathlon.org/v1/athletes/126799,"['00:19:31', '00:22:07', '00:20:09', '00:22:52']",1064358,12,01:24:38,14,546860,163476,2022 World Triathlon Championship Series Hamburg,1,39974,Jelle Geens,male,351.0,World Championship Series
